0.0014607248568227758	"13455888"
0.00068282809653086014	"1184351"
0.00064298074385309319	"4695850"
0.00057637936353300027	"5051368"
0.00046003296218301829	"1384888"
0.00045813314331966755	"7902219"
0.00045473147756745059	"6113490"
0.00044562508250756014	"2437837"
0.00043040419620346711	"6076759"
0.00042865182357824347	"13425865"
0.00042203487071581461	"4196067"
0.00040852021236172028	"6172466"
0.00038206335881415268	"14112583"
0.00036853438774570187	"10390714"
0.00035013370050176969	"15164193"
0.00034494996984186425	"3191491"
0.00033208295897786303	"7835160"
0.00033109095769606284	"6416278"
0.0003280171616485009	"6237129"
0.00032485821347579853	"1516699"
0.00032112154676287261	"13725487"
0.00031443684314245421	"7576704"
0.00031265952242034056	"9276255"
0.00031105396592817603	"10469541"
0.00030529215966866406	"5154210"
0.00027981650756246662	"7990491"
0.00027724982498691366	"12836211"
0.00026764999531308587	"4198751"
0.00026301459900022561	"2797855"
0.00026126846196512142	"11253108"
0.00026001491125836237	"3603527"
0.00025351065950200425	"3069099"
0.00025333728283718972	"9386580"
0.00025107144667159853	"12074312"
0.00025043936865142517	"14881689"
0.00024766494736916199	"2155467"
0.00024066305656931868	"1441065"
0.00023490399146801111	"14503460"
0.00022086731330042309	"3191268"
0.00022045212585595448	"10566120"
0.00022012845876132018	"2396749"
0.00021490312557220765	"11147327"
0.00021488574679171031	"2614581"
0.00021244404524147674	"1637982"
0.00020700611212359158	"11245362"
0.00020436237867552779	"12430985"
0.00019637021147015361	"9355455"
0.00019327753375274683	"10527224"
0.00019154168808015334	"6172167"
0.00019146187179539483	"2614578"
0.00018987136962393859	"981395"
0.00018862701782668362	"14112408"
0.00018851622280416738	"8697871"
0.00018605446655381384	"9391762"
0.00018288181410380162	"6171937"
0.0001801085406048503	"5490435"
0.00017344232951784478	"14725161"
0.00017192578896658203	"11582765"
0.00016882634361880782	"9562547"
0.00016773063851462062	"994890"
0.00016556830349914609	"12067030"
0.00016340534773384691	"10345830"
0.00016069552457097144	"9394907"
0.00015960688182041694	"13280859"
0.00015899172680107195	"9997298"
0.00015750362096812921	"4978429"
0.0001545943024345599	"12447593"
0.00015158616790786615	"8019937"
0.00015127086018886006	"11148415"
0.00014964601943580555	"13432150"
0.00014641804431173516	"4344962"
0.00014514566218726494	"1175360"
0.00014402907240713525	"4624519"
0.00014173675937136698	"12038331"
0.00014060795506963159	"14565507"
0.00013808620718631134	"14981725"
0.00013604032850338268	"1523975"
0.00013545302926093512	"13328060"
0.00013295591507549588	"2826544"
0.000132129562874011	"10399499"
0.0001315980235337799	"1332806"
0.00013104103805281327	"14963657"
0.0001262363333777864	"1813634"
0.00012589753156174899	"2578813"
0.00012464265598595293	"1575979"
0.0001224998941147282	"2778099"
0.00012078671805248828	"9924814"
0.00011740864240830338	"13853369"
0.00011638987005222832	"4568647"
0.00011592155333631167	"14727077"
0.00011474014074392764	"3328327"
0.00011451763090299296	"15070394"
0.00011432354765111133	"3973000"
0.00011379044610603036	"9742161"
0.00011368460659801328	"14709489"
0.0001133151616646878	"10246542"
0.00011331511738020149	"3591832"
0.00011320383565944595	"4320007"
0.00011288154391341505	"5908108"
0.00011286077016004763	"5274313"
